#      n =  9
#  kappa = -1
# energy = -8.23761103E+00
#     vc = -1.20136789E+06


0    1.42857143E-07 -2.744492E-02  0.000000E+00  0.000000E+00 -3.582169E-01
1    1.49821013E-07 -2.878277E-02  0.000000E+00 -4.384705E-06 -3.582169E-01
2    1.57124331E-07 -3.018584E-02  0.000000E+00 -8.983139E-06 -3.415664E-01
3    1.64783643E-07 -3.165730E-02  0.000000E+00 -1.380572E-05 -3.256900E-01
4    1.72816300E-07 -3.320047E-02  0.000000E+00 -1.886337E-05 -3.105517E-01
5    1.81240498E-07 -3.481887E-02  0.000000E+00 -2.416755E-05 -2.961170E-01
6    1.90075320E-07 -3.651615E-02  0.000000E+00 -2.973026E-05 -2.823533E-01
7    1.99340780E-07 -3.829616E-02  0.000000E+00 -3.556413E-05 -2.692293E-01
8    2.09057867E-07 -4.016293E-02  0.000000E+00 -4.168235E-05 -2.567155E-01
9    2.19248592E-07 -4.212069E-02  0.000000E+00 -4.809879E-05 -2.447833E-01
10   2.29936039E-07 -4.417388E-02  0.000000E+00 -5.482798E-05 -2.334057E-01
11   2.41144417E-07 -4.632713E-02  0.000000E+00 -6.188517E-05 -2.225570E-01
12   2.52899115E-07 -4.858534E-02  0.000000E+00 -6.928633E-05 -2.122126E-01
13   2.65226758E-07 -5.095361E-02  0.000000E+00 -7.704824E-05 -2.023490E-01
14   2.78155269E-07 -5.343731E-02  0.000000E+00 -8.518847E-05 -1.929440E-01
15   2.91713933E-07 -5.604206E-02  0.000000E+00 -9.372547E-05 -1.839761E-01
16   3.05933461E-07 -5.877376E-02  0.000000E+00 -1.026786E-04 -1.754250E-01
17   3.20846059E-07 -6.163860E-02  0.000000E+00 -1.120680E-04 -1.672714E-01
18   3.36485504E-07 -6.464306E-02  0.000000E+00 -1.219151E-04 -1.594968E-01
19   3.52887219E-07 -6.779395E-02  0.000000E+00 -1.322422E-04 -1.520836E-01
20   3.70088351E-07 -7.109840E-02  0.000000E+00 -1.430726E-04 -1.450150E-01
21   3.88127860E-07 -7.456389E-02  0.000000E+00 -1.544309E-04 -1.382750E-01
22   4.07046601E-07 -7.819827E-02  0.000000E+00 -1.663427E-04 -1.318482E-01
23   4.26887422E-07 -8.200976E-02  0.000000E+00 -1.788351E-04 -1.257202E-01
24   4.47695257E-07 -8.600700E-02  0.000000E+00 -1.919364E-04 -1.198770E-01
25   4.69517231E-07 -9.019903E-02  0.000000E+00 -2.056762E-04 -1.143054E-01
26   4.92402763E-07 -9.459534E-02  0.000000E+00 -2.200856E-04 -1.089928E-01
27   5.16403682E-07 -9.920588E-02  0.000000E+00 -2.351973E-04 -1.039271E-01
28   5.41574339E-07 -1.040411E-01  0.000000E+00 -2.510455E-04 -9.909690E-02
