Z,ion_charge,nele,parent_config,level_config,J,parity,term,level_meV,level_eV,has_nist_level,parent_config_id,element,E_nist_hartree,E_fac_hartree,E_pinn_hartree,ΔE_PINN_meV,ΔE_FAC_meV,ΔE_PINN_FAC_meV,E_nist_meV
6,5,1,1s1,8s1,0.5,0,2S,482151.7500460999,482.1517500460999,True,28115158,C,-0.28125,-0.28149630161268846,-0.2809107005596161,9.232808125334184,-6.70220831587542,15.935016441209605,-7653.202381684125
6,5,1,1s1,9s1,0.5,0,2S,483757.97770645336,483.75797770645335,True,28115158,C,-0.2222222222222222,-0.2223956892638004,-0.22477492690086365,-69.46263298245283,-4.720278669333146,-64.74235431311969,-6046.974721330666
6,5,1,1s1,10s1,0.5,0,2S,484906.9029035062,484.9069029035062,True,28115158,C,-0.18,-0.1801267379651659,-0.18655870854854584,-178.4715515893443,-3.448715722160076,-175.02283586718423,-4898.04952427784
7,6,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,N,-24.5,-24.5159828304726,-24.508285522460938,-225.46055193437934,-434.9149732940222,209.45442135964288,-666678.963026706
7,6,1,1s1,2s1,0.5,0,2S,500009.2222700295,500.00922227002945,True,28115158,N,-6.125,-6.129998321000407,-6.127043724060059,-55.61256477847317,-136.01124332351353,80.39867854504035,-166669.7407566765
7,6,1,1s1,3s1,0.5,0,2S,592603.5226904054,592.6035226904054,True,28115158,N,-2.7222222222222223,-2.7239871916091243,-2.664987802505493,1557.4279014769081,-48.027263699333865,1605.455165176242,-74075.44033630067
7,6,1,1s1,4s1,0.5,0,2S,625011.5278375369,625.0115278375368,True,28115158,N,-1.53125,-1.5340807859854892,-1.490017056465149,1122.0055525858463,-77.02961083087771,1199.0351634167241,-41667.435189169126
7,6,1,1s1,5s1,0.5,0,2S,640011.8045056377,640.0118045056378,True,28115158,N,-0.98,-0.9814682118202505,-0.9527897834777832,740.427711623005,-39.9520789317608,780.3797905547659,-26667.15852106824
7,6,1,1s1,6s1,0.5,0,2S,648160.1029426308,648.1601029426307,True,28115158,N,-0.6805555555555556,-0.6814124805102065,-0.6706516742706299,269.4983389785251,-23.318115924832767,292.81645490335785,-18518.860084075168
7,6,1,1s1,7s1,0.5,0,2S,653073.269903712,653.073269903712,True,28115158,N,-0.5,-0.5005429005664193,-0.49145638942718506,232.48348723217416,-14.773077006000083,247.25656423817424,-13605.693122994
7,6,1,1s1,8s1,0.5,0,2S,656262.1042294137,656.2621042294137,True,28115158,N,-0.3828125,-0.3831778398109839,-0.3726860284805298,275.555327825301,-9.941402707719458,285.49673053302047,-10416.858797292281
7,6,1,1s1,9s1,0.5,0,2S,658448.3585448948,658.4483585448949,True,28115158,N,-0.30246913580246915,-0.30272662169919917,-0.3010624647140503,38.27747030802977,-7.006548188815297,45.284018496845064,-8230.604481811186
7,6,1,1s1,10s1,0.5,0,2S,660012.173396439,660.0121733964389,True,28115158,N,-0.245,-0.24518822891588976,-0.24053001403808594,121.63451452378764,-5.121969732939995,126.75648425672763,-6666.78963026706
8,7,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,O,-32.0,-32.02728457571666,-32.02738571166992,-745.2031778715052,-742.4511283840365,-2.7520494874687578,-870764.359871616
