Z,ion_charge,nele,parent_config,level_config,J,parity,term,level_meV,level_eV,has_nist_level,parent_config_id,element,E_nist_hartree,E_fac_hartree,E_pinn_hartree,ΔE_PINN_meV,ΔE_FAC_meV,ΔE_PINN_FAC_meV,E_nist_meV
4,3,1,1s1,6s1,0.5,0,2S,211644.11524657332,211.6441152465733,True,28115158,Be,-0.2222222222222222,-0.22244493739794124,-0.21090300381183624,308.01162416771086,-6.060388669333746,314.0720128370446,-6046.974721330666
4,3,1,1s1,7s1,0.5,0,2S,213248.41466243658,213.24841466243657,True,28115158,Be,-0.16326530612244897,-0.16340589890585178,-0.17186735570430756,-234.07369367909365,-3.825724532572388,-230.24796914652126,-4442.675305467428
4,3,1,1s1,8s1,0.5,0,2S,214289.6666871555,214.2896666871555,True,28115158,Be,-0.125,-0.12509435716461811,-0.20868684351444244,-2277.235022579049,-2.5675892514997742,-2274.6674333275496,-3401.4232807485
4,3,1,1s1,9s1,0.5,0,2S,215003.5456473126,215.0035456473126,True,28115158,Be,-0.09876543209876543,-0.0988317954729893,-0.08148623257875443,470.19097216050983,-1.8058394085928782,471.9968115691027,-2687.544320591407
4,3,1,1s1,10s1,0.5,0,2S,215514.17906822497,215.51417906822496,True,28115158,Be,-0.08,-0.08004843341346325,-0.050832219421863556,793.695743249898,-1.317940320960138,795.0136835708581,-2176.91089967904
5,4,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,B,-12.5,-12.504152045916687,-12.552209854125977,-1420.7025064686384,-112.98292515004266,-1307.7195813185958,-340142.32807485
5,4,1,1s1,2s1,0.5,0,2S,255106.7460561375,255.1067460561375,True,28115158,B,-3.125,-3.126299411245273,-2.7948172092437744,8984.731451045891,-35.35878128750074,9020.090232333392,-85035.5820187125
5,4,1,1s1,3s1,0.5,0,2S,302348.7360665333,302.3487360665333,True,28115158,B,-1.3888888888888888,-1.3893447602499138,-1.3168015480041504,1961.5964762608203,-12.404891683335087,1974.0013679441554,-37793.592008316664
5,4,1,1s1,4s1,0.5,0,2S,318883.4325701719,318.8834325701719,True,28115158,B,-0.78125,-0.7824907451431053,-0.7685385942459106,345.89497170399983,-33.76239532187329,379.6573670258731,-21258.895504678127
5,4,1,1s1,5s1,0.5,0,2S,326536.634951856,326.536634951856,True,28115158,B,-0.5,-0.500640120898235,-0.5793509483337402,-2159.2493040948434,-17.418577006000074,-2141.8307270888436,-13605.693122994
5,4,1,1s1,6s1,0.5,0,2S,330693.93007277086,330.69393007277085,True,28115158,B,-0.3472222222222222,-0.3475945339386945,-0.41241592168807983,-1774.0109369703134,-10.131117920834106,-1763.8798190494792,-9448.398002079166
5,4,1,1s1,7s1,0.5,0,2S,333200.6479100571,333.2006479100571,True,28115158,B,-0.25510204081632654,-0.2553373410376847,-0.21424973011016846,1111.6480056663784,-6.402845207143037,1118.0508508735213,-6941.680164792857
5,4,1,1s1,8s1,0.5,0,2S,334827.6041986805,334.8276041986805,True,28115158,B,-0.1953125,-0.19547055530051244,-0.2299470156431198,-942.4531826076467,-4.300903830469671,-938.152278777177,-5314.723876169532
5,4,1,1s1,9s1,0.5,0,2S,335943.0400739259,335.94304007392594,True,28115158,B,-0.15432098765432098,-0.15443222561362827,-0.27050575613975525,-3161.548611157846,-3.0269390759260695,-3158.52167208192,-4199.2880009240735
5,4,1,1s1,10s1,0.5,0,2S,336740.9047941015,336.7409047941015,True,28115158,B,-0.125,-0.125081226999298,-0.13074859976768494,-156.4273686520717,-2.210299251500345,-154.21706940057135,-3401.4232807485
6,5,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,C,-18.0,-18.008620309531292,-17.986103057861328,378.15506017354693,-234.57057221595244,612.7256323894993,-489804.952427784
6,5,1,1s1,2s1,0.5,0,2S,367353.714320838,367.353714320838,True,28115158,C,-4.5,-4.5026964040858015,-4.208209991455078,7940.010625236008,-73.37289305400527,8013.383518290014,-122451.238106946
6,5,1,1s1,3s1,0.5,0,2S,435382.179935808,435.382179935808,True,28115158,C,-2.0,-2.000949900449405,-1.8725979328155518,3466.786858693334,-25.848108024000513,3492.6349667173345,-54422.772491976
6,5,1,1s1,4s1,0.5,0,2S,459192.1429010475,459.1921429010475,True,28115158,C,-1.125,-1.1269209669360822,-1.0469049215316772,2125.0753441122715,-52.272173263505856,2177.3475173757774,-30612.8095267365
6,5,1,1s1,5s1,0.5,0,2S,470212.7543306727,470.2127543306727,True,28115158,C,-0.72,-0.7202354419885384,-0.7985588908195496,-2137.696321147165,-6.406702888642445,-2131.2896182585223,-19592.19809711136
6,5,1,1s1,6s1,0.5,0,2S,476199.25930479,476.19925930479,True,28115158,C,-0.5,-0.5005789479765413,-0.516498327255249,-448.94235535529225,-15.753977005999715,-433.1883783492925,-13605.693122994
