Z,ion_charge,nele,parent_config,level_config,J,parity,term,level_meV,level_eV,has_nist_level,parent_config_id,element,E_nist_hartree,E_fac_hartree,E_pinn_hartree,ΔE_PINN_meV,ΔE_FAC_meV,ΔE_PINN_FAC_meV,E_nist_meV
10,9,1,1s1,3s1,0.5,0,2S,1209394.9442661332,1209.3949442661333,True,28115158,Ne,-5.555555555555555,-5.562943564564578,-5.539332389831543,441.4548286487747,-201.0379667333527,642.4927953821274,-151174.36803326666
10,9,1,1s1,4s1,0.5,0,2S,1275533.7302806876,1275.5337302806877,True,28115158,Ne,-3.125,-3.1325101495910608,-3.1126558780670166,335.90066978598327,-204.36158128750364,540.2622510734869,-85035.5820187125
10,9,1,1s1,5s1,0.5,0,2S,1306146.539807424,1306.146539807424,True,28115158,Ne,-2.0,-2.0039240965917253,-2.008744478225708,-237.94937451937244,-106.78010802400286,-131.16926649536958,-54422.772491976
10,9,1,1s1,6s1,0.5,0,2S,1322775.7202910834,1322.7757202910834,True,28115158,Ne,-1.3888888888888888,-1.3911901678872187,-1.3844571113586426,120.59481013182179,-62.620991683334765,183.21580181515654,-37793.592008316664
10,9,1,1s1,7s1,0.5,0,2S,1332802.5916402284,1332.8025916402285,True,28115158,Ne,-1.0204081632653061,-1.0218710229839816,-1.0209159851074219,-13.818536289960262,-39.80644082857462,25.98790453861436,-27766.720659171428
10,9,1,1s1,8s1,0.5,0,2S,1339310.416794722,1339.310416794722,True,28115158,Ne,-0.78125,-0.7822368551009905,-0.7903164625167847,-246.71101342900008,-26.853695321876057,-219.857318107124,-21258.895504678127
10,9,1,1s1,9s1,0.5,0,2S,1343772.1602957037,1343.7721602957038,True,28115158,Ne,-0.6172839506172839,-0.6179807948034746,-0.6223796606063843,-138.66133271094924,-18.962096303704907,-119.69923640724431,-16797.152003696294
10,9,1,1s1,10s1,0.5,0,2S,1346963.619176406,1346.963619176406,True,28115158,Ne,-0.5,-0.5005101789699541,-0.5043008327484131,-117.03162109646262,-13.88267700600103,-103.14894409046158,-13605.693122994
11,10,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,Z11,-60.5,-60.59770844063919,-59.97602081298828,14258.200042634659,-2658.7821177261394,16916.982160360796,-1646288.867882274
11,10,1,1s1,2s1,0.5,0,2S,1234716.6509117056,1234.7166509117055,True,28115158,Z11,-15.125,-15.15554967585689,-15.08078670501709,1203.1050469877716,-831.2990294315487,2034.4040764193203,-411572.2169705685
11,10,1,1s1,3s1,0.5,0,2S,1463367.8825620213,1463.3678825620214,True,28115158,Z11,-6.722222222222222,-6.733051647709164,-6.713617324829102,234.1511865713042,-294.6836797473222,528.8348663186264,-182920.98532025266
11,10,1,1s1,4s1,0.5,0,2S,1543395.813639632,1543.395813639632,True,28115158,Z11,-3.78125,-3.791202185269422,-3.7694294452667236,321.6536804890249,-270.8127573578799,592.4664378469048,-102893.05424264213
11,10,1,1s1,5s1,0.5,0,2S,1580437.313166983,1580.437313166983,True,28115158,Z11,-2.42,-2.425211112121491,-2.4344632625579834,-393.5654238424246,-141.80158470904914,-251.76383913337546,-65851.55471529096
11,10,1,1s1,6s1,0.5,0,2S,1600558.6215522108,1600.5586215522108,True,28115158,Z11,-1.6805555555555556,-1.6836157623816268,-1.6822253465652466,-45.43732811478014,-83.27246993683302,37.835141822052876,-45730.246330063164
11,10,1,1s1,7s1,0.5,0,2S,1612691.1358846766,1612.6911358846767,True,28115158,Z11,-1.2346938775510203,-1.2366410074004004,-1.234091877937317,16.381244008419905,-52.9841024025732,69.36534641099311,-33597.731997597424
11,10,1,1s1,8s1,0.5,0,2S,1620565.6043216134,1620.5656043216134,True,28115158,Z11,-0.9453125,-0.9466269659010066,-0.9532691836357117,-216.51239164848232,-35.76843933947094,-180.7439523090114,-25723.263560660533
11,10,1,1s1,9s1,0.5,0,2S,1625964.3139578016,1625.9643139578016,True,28115158,Z11,-0.7469135802469136,-0.747842253093605,-0.7553098201751709,-228.47332770179685,-25.270475527480965,-203.20285217431586,-20324.55392447252
11,10,1,1s1,10s1,0.5,0,2S,1629825.9792034514,1629.8259792034514,True,28115158,Z11,-0.605,-0.6056801976573314,-0.608350396156311,-91.16892388645364,-18.509121177261054,-72.65980270919259,-16462.88867882274
12,11,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,Z12,-72.0,-72.1384777039582,-71.33201599121094,18176.77086930262,-3768.1702888642135,21944.941158166836,-1959219.809711136
12,11,1,1s1,2s1,0.5,0,2S,1469414.857283352,1469.414857283352,True,28115158,Z12,-18.0,-18.04329663919234,-17.945816040039062,1474.4206628342192,-1178.1615722159866,2652.582235050206,-489804.952427784
12,11,1,1s1,3s1,0.5,0,2S,1741528.719743232,1741.528719743232,True,28115158,Z12,-8.0,-8.01535445597365,-7.999324798583984,18.3731665250392,-417.81603209601496,436.1891986210542,-217691.089967904
12,11,1,1s1,4s1,0.5,0,2S,1836768.57160419,1836.76857160419,True,28115158,Z12,-4.5,-4.512972433299169,-4.493456840515137,178.04844001171463,-352.99789305401544,531.04633306573,-122451.238106946
12,11,1,1s1,5s1,0.5,0,2S,1880851.0173226907,1880.8510173226907,True,28115158,Z12,-2.88,-2.8868056588473827,-2.898554801940918,-504.90188233212956,-185.1914115545595,-319.7104707775701,-78368.79238844544
12,11,1,1s1,6s1,0.5,0,2S,1904797.03721916,1904.79703721916,True,28115158,Z12,-2.0,-2.0040015274135494,-2.0078258514404297,-212.95226624925377,-108.88710802400267,-104.06515822525111,-54422.772491976
12,11,1,1s1,7s1,0.5,0,2S,1919235.731961929,1919.235731961929,True,28115158,Z12,-1.469387755102041,-1.471935999067501,-1.4681541919708252,33.56696282232074,-69.34125079314155,102.90821361546229,-39984.07774920686
12,11,1,1s1,8s1,0.5,0,2S,1928607.0001843995,1928.6070001843996,True,28115158,Z12,-1.125,-1.126721344618024,-1.1302435398101807,-142.68398707104066,-46.84017326350317,-95.84381380753749,-30612.8095267365
12,11,1,1s1,9s1,0.5,0,2S,1935031.9108258134,1935.0319108258134,True,28115158,Z12,-0.8888888888888888,-0.8901056080364558,-0.8998649716377258,-298.67442714652907,-33.108614677333165,-265.56581246919586,-24187.898885322666
12,11,1,1s1,10s1,0.5,0,2S,1939627.6116140247,1939.6276116140248,True,28115158,Z12,-0.72,-0.7208915129376116,-0.7240204215049744,-109.40124244353454,-24.25930288864418,-85.14193955489037,-19592.19809711136
13,12,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,Z13,-84.5,-84.69086577093366,-83.66631317138672,22685.774301588797,-5193.722214013961,27879.496515602757,-2299362.137785986
13,12,1,1s1,2s1,0.5,0,2S,1724521.6033394895,1724.5216033394895,True,28115158,Z13,-21.125,-21.184677906109727,-21.068767547607422,1530.1629816135753,-1623.9185535035767,3154.0815351171523,-574840.5344464965
13,12,1,1s1,3s1,0.5,0,2S,2043877.4558097655,2043.8774558097655,True,28115158,Z13,-9.38888888888889,-9.410058042807472,-9.394569396972656,-154.57449954084007,-576.042023779338,421.46752423849796,-255484.6819762207
13,12,1,1s1,4s1,0.5,0,2S,2155652.004174362,2155.652004174362,True,28115158,Z13,-5.28125,-5.297915795129888,-5.283726692199707,-67.39422805865368,-453.49938837588434,386.1051603172307,-143710.13361162413
